,Unnamed: 0,State,Account_Length,Area Code,Phone,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Churn,Total_Mins,Total_Charge
1790,1790,17,125,408,328-3402,0,0,0,191.6,115,32.57,205.6,108,17.48,210.2,123,9.46,9.2,3,2.48,2,0,349,61.989999999999995
1791,1791,35,72,510,411-4781,0,0,0,138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,10.8,3,2.92,1,0,307,52.599999999999994
1792,1792,42,130,408,401-2581,0,0,0,127.0,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0,0,314,51.26
1793,1793,41,97,415,385-1214,0,0,0,168.6,87,28.66,259.2,105,22.03,279.8,123,12.59,7.3,4,1.97,1,0,319,65.25
1794,1794,34,54,415,348-6853,0,0,0,286.6,73,48.72,223.2,108,18.97,203.7,107,9.17,11.5,5,3.11,1,1,293,79.97
1795,1795,10,160,415,341-8412,0,1,29,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,4,4.1,1,0,364,59.99
1796,1796,43,79,415,330-8142,0,0,0,144.0,90,24.48,135.8,91,11.54,212.4,129,9.56,13.0,4,3.51,1,0,314,49.089999999999996
1797,1797,49,92,415,361-1404,0,1,47,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,11,2.75,0,0,331,53.650000000000006
1798,1798,22,59,415,375-9671,0,0,0,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12.0,4,3.24,1,0,286,68.65
1799,1799,28,132,510,372-1824,0,0,0,163.2,80,27.74,167.6,90,14.25,87.5,90,3.94,6.2,10,1.67,1,0,270,47.599999999999994
1800,1800,29,21,510,408-3606,0,0,0,225.0,110,38.25,244.2,111,20.76,221.2,93,9.95,10.7,4,2.89,0,0,318,71.85000000000001
1801,1801,41,93,415,333-3595,0,0,0,176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,8.5,6,2.3,2,0,335,61.089999999999996
1802,1802,31,147,415,379-7009,0,1,36,254.2,78,43.21,228.1,105,19.39,98.0,125,4.41,13.8,7,3.73,5,0,315,70.74
1803,1803,0,101,510,411-4940,0,0,0,174.9,105,29.73,262.0,75,22.27,210.0,93,9.45,8.5,5,2.3,1,0,278,63.75
1804,1804,6,125,415,409-7523,1,0,0,187.3,118,31.84,160.7,111,13.66,263.8,112,11.87,9.6,2,2.59,0,1,343,59.96
1805,1805,5,63,415,408-6725,0,0,0,211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,9,2.89,3,0,329,68.3
1806,1806,20,107,415,350-2384,0,0,0,241.9,102,41.12,126.9,117,10.79,185.6,92,8.35,11.7,6,3.16,0,0,317,63.419999999999995
1807,1807,28,110,408,348-1706,0,0,0,196.1,103,33.34,199.7,123,16.97,135.9,71,6.12,12.9,1,3.48,3,0,298,59.91
1808,1808,30,83,415,415-6145,0,0,0,231.3,100,39.32,210.4,84,17.88,217.4,106,9.78,12.4,2,3.35,3,0,292,70.33
1809,1809,23,117,408,373-3731,0,0,0,161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,2,3.73,1,0,336,61.16
1810,1810,17,124,415,341-3349,0,0,0,194.0,103,32.98,241.0,116,20.49,227.5,153,10.24,11.9,5,3.21,0,0,377,66.92
1811,1811,30,115,510,399-8859,0,0,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3,0,339,52.64
1812,1812,5,156,408,377-4518,1,0,0,277.0,119,47.09,238.3,106,20.26,94.4,96,4.25,8.3,3,2.24,1,0,324,73.84
1813,1813,17,89,408,341-1594,0,0,0,192.1,83,32.66,163.6,88,13.91,169.7,138,7.64,6.1,3,1.65,0,0,312,55.85999999999999
1814,1814,17,72,415,418-8770,0,0,0,198.4,147,33.73,216.9,121,18.44,112.8,125,5.08,13.1,4,3.54,0,0,397,60.79
1815,1815,15,101,415,332-9118,0,1,42,209.2,82,35.56,159.7,74,13.57,181.6,100,8.17,9.5,3,2.57,0,0,259,59.870000000000005
1816,1816,37,53,415,386-1418,0,0,0,184.8,98,31.42,216.4,125,18.39,141.1,116,6.35,18.4,3,4.97,2,0,342,61.13
1817,1817,41,116,408,393-3535,0,0,0,167.8,119,28.53,142.0,123,12.07,190.7,128,8.58,7.3,4,1.97,2,0,374,51.15
1818,1818,8,78,408,328-9006,0,0,0,139.2,140,23.66,191.4,113,16.27,286.5,125,12.89,11.8,3,3.19,3,0,381,56.01
1819,1819,37,117,415,402-2482,0,1,17,221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,4.4,4,1.19,0,0,273,64.88
1820,1820,29,56,510,408-4865,0,0,0,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,2,2.4,1,0,296,48.099999999999994
1821,1821,35,123,408,396-6247,0,1,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1,0,329,75.86
1822,1822,35,127,408,396-9462,0,0,0,139.6,94,23.73,240.9,112,20.48,127.1,88,5.72,8.8,4,2.38,2,0,298,52.31
1823,1823,2,116,415,396-9279,0,1,23,253.0,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,3,3.19,2,0,306,70.50999999999999
1824,1824,16,138,510,363-8715,0,1,26,183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15.0,3,4.05,1,0,304,64.13
1825,1825,43,120,415,356-1358,0,0,0,203.3,108,34.56,259.9,66,22.09,115.9,103,5.22,7.8,2,2.11,3,0,279,63.980000000000004
1826,1826,48,102,408,360-7839,0,0,0,200.6,106,34.1,152.5,127,12.96,199.4,128,8.97,7.7,2,2.08,3,0,363,58.11
1827,1827,37,95,415,364-8774,0,0,0,167.6,96,28.49,176.0,89,14.96,250.9,113,11.29,13.4,6,3.62,2,0,304,58.36
1828,1828,45,102,408,348-5038,0,0,0,156.5,67,26.61,204.3,103,17.37,141.9,72,6.39,9.9,2,2.67,2,0,244,53.040000000000006
1829,1829,2,89,415,365-4728,0,1,25,215.1,140,36.57,197.4,69,16.78,162.1,117,7.29,10.6,10,2.86,1,0,336,63.5
1830,1830,6,50,408,351-9037,0,0,0,301.7,82,51.29,167.1,118,14.2,72.2,89,3.25,10.5,6,2.84,1,0,295,71.58
1831,1831,35,93,415,397-9184,0,1,42,152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,5,3.05,7,0,327,63.68999999999999
1832,1832,50,68,510,398-4538,0,0,0,195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,11,4.08,1,0,362,61.56
1833,1833,14,70,408,382-6827,0,0,0,208.7,97,35.48,275.5,83,23.42,182.5,122,8.21,8.0,3,2.16,2,0,305,69.27000000000001
1834,1834,24,138,415,408-1340,0,1,29,190.1,87,32.32,223.2,123,18.97,256.2,130,11.53,14.2,6,3.83,0,0,346,66.64999999999999
1835,1835,7,141,415,333-9511,0,1,37,185.4,87,31.52,178.5,128,15.17,218.3,107,9.82,8.0,3,2.16,4,0,325,58.669999999999995
1836,1836,19,112,415,358-7379,0,1,17,183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,3,2.62,0,0,318,62.29999999999999
1837,1837,30,117,510,397-1766,1,0,0,54.2,100,9.21,303.2,84,25.77,171.8,84,7.73,8.6,2,2.32,1,1,270,45.03
1838,1838,12,1,408,331-2144,0,1,26,208.0,115,35.36,185.0,113,15.73,177.7,144,8.0,8.1,9,2.19,1,0,381,61.28
1839,1839,1,70,415,345-7014,0,0,0,230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,4,3.56,1,0,306,60.449999999999996
1840,1840,37,87,510,395-1898,0,1,22,240.8,102,40.94,75.9,106,6.45,224.6,115,10.11,7.1,3,1.92,2,0,326,59.42
1841,1841,49,52,510,373-8920,0,1,21,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,2,0,311,50.81
1842,1842,47,97,408,373-8908,0,0,0,276.1,82,46.94,201.1,106,17.09,231.3,73,10.41,8.9,4,2.4,0,1,265,76.84
1843,1843,33,105,408,415-1203,0,0,0,166.1,93,28.24,175.9,106,14.95,243.5,55,10.96,16.2,3,4.37,2,0,257,58.519999999999996
1844,1844,40,77,510,369-7017,0,1,28,135.9,117,23.1,244.5,102,20.78,207.5,74,9.34,11.5,3,3.11,4,1,296,56.33
1845,1845,27,80,415,420-8435,1,0,0,189.1,122,32.15,223.2,92,18.97,269.0,116,12.11,13.9,3,3.75,2,1,333,66.97999999999999
1846,1846,30,120,510,395-2579,0,1,43,177.9,117,30.24,175.1,70,14.88,161.3,117,7.26,11.5,4,3.11,1,0,308,55.489999999999995
1847,1847,50,54,408,405-7850,0,1,39,143.9,73,24.46,210.3,117,17.88,129.2,117,5.81,12.5,8,3.38,2,0,315,51.53000000000001
1848,1848,9,148,510,394-7710,1,0,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2,0,326,49.96000000000001
1849,1849,38,119,408,342-4122,0,0,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2,1,301,75.86
1850,1850,27,162,408,340-1876,0,1,26,179.7,144,30.55,218.1,129,18.54,212.3,105,9.55,9.3,8,2.51,1,1,386,61.150000000000006
1851,1851,24,85,510,383-6095,0,0,0,165.8,96,28.19,190.0,141,16.15,144.0,116,6.48,10.9,3,2.94,5,1,356,53.760000000000005
1852,1852,16,101,510,413-1061,0,1,25,144.1,144,24.5,167.6,105,14.25,240.0,107,10.8,14.5,3,3.92,1,0,359,53.47
1853,1853,17,172,415,343-5347,0,0,0,172.5,85,29.33,253.1,71,21.51,221.6,113,9.97,5.9,6,1.59,0,0,275,62.400000000000006
1854,1854,8,80,415,376-4861,0,0,0,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,4,1.49,1,0,327,61.89
1855,1855,48,67,510,417-2265,0,0,0,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,2,0,301,37.69
1856,1856,5,86,408,419-7415,0,0,0,171.8,106,29.21,301.7,44,25.64,139.4,108,6.27,9.7,5,2.62,1,0,263,63.739999999999995
1857,1857,32,107,415,407-2259,0,0,0,222.3,101,37.79,286.0,111,24.31,249.4,117,11.22,12.1,4,3.27,1,1,333,76.58999999999999
1858,1858,8,133,510,333-2906,0,0,0,245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,11.2,7,3.02,0,0,302,72.33999999999999
1859,1859,14,116,510,360-7477,0,0,0,164.6,110,27.98,270.6,103,23.0,230.4,109,10.37,8.0,3,2.16,0,0,325,63.51
1860,1860,47,63,408,342-5243,0,0,0,211.7,107,35.99,271.7,77,23.09,203.3,108,9.15,7.4,7,2.0,0,0,299,70.23
1861,1861,19,119,408,417-3999,1,1,16,147.2,103,25.02,160.1,96,13.61,184.0,120,8.28,7.7,2,2.08,0,1,321,48.989999999999995
1862,1862,35,133,408,379-1720,1,0,0,254.7,103,43.3,252.2,80,21.44,178.1,103,8.01,8.0,3,2.16,0,1,289,74.91
1863,1863,42,94,408,368-3117,1,0,0,170.1,113,28.92,271.8,94,23.1,110.7,78,4.98,8.7,4,2.35,1,0,289,59.35000000000001
1864,1864,19,69,510,352-5000,0,0,0,195.1,91,33.17,261.5,57,22.23,203.8,90,9.17,11.4,5,3.08,0,0,243,67.65
1865,1865,22,146,408,405-7676,0,0,0,149.3,83,25.38,187.1,130,15.9,149.8,100,6.74,7.9,4,2.13,7,1,317,50.150000000000006
1866,1866,43,119,510,361-2349,0,0,0,81.9,75,13.92,253.8,114,21.57,213.1,125,9.59,8.9,1,2.4,2,1,315,47.480000000000004
1867,1867,30,142,408,383-2901,1,1,25,191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,9.8,3,2.65,0,0,292,58.11
1868,1868,20,123,408,369-7049,0,0,0,206.9,115,35.17,224.4,86,19.07,197.4,60,8.88,8.3,2,2.24,3,0,263,65.36
1869,1869,25,101,408,387-5533,0,0,0,239.0,156,40.63,273.0,106,23.21,278.2,93,12.52,13.5,8,3.65,1,1,363,80.01
1870,1870,3,43,415,362-3660,0,0,0,179.3,97,30.48,252.7,126,21.48,227.5,114,10.24,8.0,5,2.16,0,0,342,64.36
1871,1871,15,69,408,357-3577,0,0,0,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,5,1.49,0,0,291,62.57000000000001
1872,1872,34,15,510,394-3312,1,0,0,141.4,80,24.04,123.9,76,10.53,323.5,88,14.56,8.1,3,2.19,2,0,247,51.32
1873,1873,48,107,510,395-8330,0,1,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12.0,1,3.24,1,0,290,64.38
1874,1874,49,67,510,373-8895,0,0,0,152.5,131,25.93,252.4,107,21.45,185.4,104,8.34,4.9,3,1.32,2,0,345,57.03999999999999
1875,1875,34,99,415,386-4581,0,0,0,145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,7,3.08,1,0,282,55.629999999999995
1876,1876,36,46,415,354-8191,0,0,0,164.2,116,27.91,196.2,153,16.68,236.1,119,10.62,8.1,1,2.19,1,0,389,57.4
1877,1877,27,55,408,359-7562,1,0,0,221.0,115,37.57,165.4,97,14.06,235.4,117,10.59,9.7,4,2.62,1,0,333,64.84
1878,1878,17,39,415,359-4336,0,0,0,295.4,126,50.22,232.1,117,19.73,204.4,123,9.2,11.5,2,3.11,1,1,368,82.26
1879,1879,43,92,510,336-9901,0,0,0,139.8,98,23.77,174.9,143,14.87,201.6,135,9.07,9.4,7,2.54,2,0,383,50.25
1880,1880,6,56,415,406-3069,0,0,0,162.3,99,27.59,149.1,78,12.67,255.5,115,11.5,14.8,1,4.0,4,1,293,55.76
1881,1881,29,76,415,334-6519,0,0,0,272.7,97,46.36,236.4,95,20.09,235.5,105,10.6,7.7,2,2.08,0,1,299,79.13
1882,1882,11,132,408,361-8113,1,1,33,200.3,75,34.05,226.6,67,19.26,198.8,91,8.95,12.9,3,3.48,2,0,236,65.74
1883,1883,40,140,510,347-9769,0,1,28,157.1,77,26.71,172.4,97,14.65,184.5,94,8.3,11.1,9,3.0,1,0,277,52.66
1884,1884,0,51,510,352-9130,1,1,12,135.8,60,23.09,200.6,134,17.05,192.4,98,8.66,12.3,7,3.32,2,0,299,52.120000000000005
1885,1885,41,27,408,378-4557,0,0,0,236.7,110,40.24,231.9,92,19.71,164.7,85,7.41,12.7,6,3.43,1,0,293,70.79
1886,1886,13,224,510,360-8919,0,0,0,111.4,133,18.94,175.0,66,14.88,217.2,106,9.77,5.5,6,1.49,3,0,311,45.08
1887,1887,36,105,510,405-4109,1,1,28,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,14.7,3,3.97,0,1,301,47.16
1888,1888,47,117,408,381-2498,0,0,0,191.1,93,32.49,282.8,56,24.04,84.8,118,3.82,12.0,4,3.24,2,0,271,63.59
1889,1889,41,91,415,357-5696,0,0,0,153.0,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,15,2.78,1,1,341,48.5
1890,1890,35,135,415,412-2947,0,0,0,218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,3,2.78,4,0,270,64.48
1891,1891,45,146,415,363-3571,0,0,0,205.4,101,34.92,134.9,77,11.47,310.5,83,13.97,10.3,2,2.78,3,0,263,63.14
1892,1892,48,147,415,405-5403,1,0,0,225.2,111,38.28,184.9,98,15.72,143.2,146,6.44,9.9,1,2.67,0,1,356,63.11
1893,1893,15,68,510,330-9354,0,0,0,249.9,127,42.48,254.5,118,21.63,273.2,98,12.29,8.9,6,2.4,2,1,349,78.80000000000001
1894,1894,32,68,408,396-7091,0,0,0,131.6,89,22.37,137.0,109,11.65,256.3,107,11.53,10.2,5,2.75,3,0,310,48.300000000000004
1895,1895,11,86,408,398-3004,0,1,21,197.9,99,33.64,165.6,100,14.08,208.0,120,9.36,10.1,9,2.73,0,0,328,59.809999999999995
1896,1896,17,131,415,400-4020,0,0,0,166.5,129,28.31,210.2,107,17.87,257.2,93,11.57,9.9,5,2.67,1,0,334,60.42
1897,1897,35,86,415,356-3448,0,1,29,225.4,79,38.32,187.1,112,15.9,281.1,112,12.65,12.9,3,3.48,1,0,306,70.35
1898,1898,46,159,415,335-2019,0,0,0,275.8,103,46.89,189.5,108,16.11,223.9,93,10.08,7.4,5,2.0,2,1,309,75.08
1899,1899,3,134,415,332-6633,0,1,40,142.9,105,24.29,88.6,61,7.53,290.0,96,13.05,10.8,6,2.92,1,0,268,47.790000000000006
1900,1900,46,113,510,359-7648,0,0,0,207.2,113,35.22,256.0,80,21.76,211.0,87,9.49,9.9,1,2.67,1,0,281,69.14
1901,1901,24,132,408,412-9190,0,0,0,206.2,100,35.05,211.2,118,17.95,196.2,122,8.83,10.2,6,2.75,1,0,346,64.58
1902,1902,1,85,415,368-9007,0,0,0,210.3,66,35.75,195.8,76,16.64,221.6,82,9.97,11.2,7,3.02,1,0,231,65.38000000000001
1903,1903,31,93,510,384-5632,1,1,38,225.7,117,38.37,119.6,122,10.17,193.2,125,8.69,14.0,7,3.78,1,1,371,61.01
1904,1904,47,174,408,352-6068,0,1,33,167.8,91,28.53,205.3,91,17.45,130.0,132,5.85,14.5,4,3.92,4,1,318,55.75000000000001
1905,1905,34,61,415,343-9645,0,0,0,197.7,118,33.61,152.2,96,12.94,221.0,93,9.95,7.0,3,1.89,2,0,310,58.39
1906,1906,7,91,415,384-7873,0,1,39,169.8,105,28.87,65.2,116,5.54,144.4,92,6.5,10.9,4,2.94,1,0,317,43.85
1907,1907,29,88,408,396-2187,0,1,28,190.6,104,32.4,237.3,105,20.17,211.6,116,9.52,9.8,1,2.65,2,0,326,64.74
1908,1908,19,88,408,383-5109,0,1,45,80.3,140,13.65,153.3,101,13.03,309.2,123,13.91,12.8,3,3.46,2,0,367,44.05
1909,1909,46,195,415,377-7843,0,1,36,231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,2,3.27,0,0,289,70.87
1910,1910,32,182,415,382-7999,0,0,0,69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,6.5,4,1.76,0,0,323,44.64
1911,1911,5,118,408,328-1222,0,0,0,188.8,60,32.1,217.4,64,18.48,220.1,100,9.9,8.2,7,2.21,4,0,231,62.69
1912,1912,30,103,408,371-1727,0,0,0,150.6,125,25.6,169.1,126,14.37,221.2,104,9.95,10.4,8,2.81,8,1,363,52.730000000000004
1913,1913,14,65,510,369-8871,0,0,0,192.0,89,32.64,139.5,88,11.86,187.4,102,8.43,5.5,4,1.49,2,0,283,54.42
1914,1914,44,61,408,335-9726,0,1,25,163.7,78,27.83,113.2,112,9.62,134.1,118,6.03,9.9,3,2.67,3,0,311,46.15
1915,1915,49,172,415,357-3709,0,0,0,211.7,100,35.99,198.7,101,16.89,301.7,136,13.58,6.5,9,1.76,1,0,346,68.22
1916,1916,31,72,415,422-9964,0,0,0,175.5,103,29.84,132.3,120,11.25,242.9,96,10.93,11.8,3,3.19,1,0,322,55.21
1917,1917,32,113,510,366-9211,0,0,0,150.1,120,25.52,200.1,85,17.01,266.7,105,12.0,11.0,3,2.97,2,0,313,57.5
1918,1918,28,177,408,384-9033,0,0,0,189.5,99,32.22,176.3,117,14.99,225.9,112,10.17,14.2,2,3.83,1,0,330,61.21
1919,1919,47,100,408,382-4932,0,0,0,70.8,94,12.04,215.6,102,18.33,230.8,125,10.39,9.5,1,2.57,6,1,322,43.33
1920,1920,32,67,415,404-7518,0,0,0,215.5,102,36.64,190.7,95,16.21,214.5,106,9.65,8.6,6,2.32,1,0,309,64.82000000000001
1921,1921,8,136,415,353-1954,0,0,0,101.7,105,17.29,202.8,99,17.24,136.2,119,6.13,9.4,6,2.54,3,0,329,43.2
1922,1922,10,71,415,391-7166,0,0,0,258.4,132,43.93,126.8,119,10.78,182.4,87,8.21,9.7,8,2.62,4,0,346,65.53999999999999
1923,1923,11,134,408,370-9000,0,0,0,242.4,126,41.21,152.9,115,13.0,318.3,115,14.32,11.8,6,3.19,1,0,362,71.72
1924,1924,6,124,415,332-3642,0,0,0,131.8,82,22.41,284.3,119,24.17,305.5,101,13.75,11.3,2,3.05,1,0,304,63.379999999999995
1925,1925,31,84,415,412-3898,0,0,0,190.2,102,32.33,197.7,141,16.8,247.5,102,11.14,9.8,6,2.65,2,0,351,62.919999999999995
1926,1926,21,39,408,366-5640,0,0,0,154.1,104,26.2,204.2,112,17.36,196.2,92,8.83,9.8,4,2.65,2,0,312,55.04
1927,1927,36,110,510,356-2302,0,0,0,188.0,127,31.96,90.5,118,7.69,150.3,64,6.76,15.3,3,4.13,3,0,312,50.54
1928,1928,42,102,510,345-9018,0,0,0,103.1,70,17.53,275.0,129,23.38,141.1,92,6.35,11.2,5,3.02,1,0,296,50.28
1929,1929,50,70,415,365-6205,0,0,0,175.4,130,29.82,159.5,130,13.56,260.6,96,11.73,11.6,4,3.13,0,0,360,58.24000000000001
1930,1930,34,142,415,337-1151,0,0,0,145.4,93,24.72,209.1,98,17.77,214.0,96,9.63,10.9,1,2.94,1,0,288,55.059999999999995
1931,1931,8,81,510,374-4664,1,0,0,250.6,85,42.6,187.9,50,15.97,120.3,131,5.41,7.8,5,2.11,1,0,271,66.09
1932,1932,39,17,415,396-9656,0,0,0,161.5,123,27.46,214.2,81,18.21,315.0,106,14.18,8.6,5,2.32,1,0,315,62.17
1933,1933,38,119,408,377-5043,0,0,0,260.1,101,44.22,256.5,68,21.8,229.1,89,10.31,10.0,2,2.7,1,1,260,79.03
1934,1934,11,105,415,401-7359,0,0,0,281.3,124,47.82,301.5,96,25.63,202.8,109,9.13,8.7,3,2.35,0,1,332,84.92999999999999
1935,1935,20,108,415,375-2184,1,1,42,130.1,90,22.12,167.0,128,14.2,244.7,80,11.01,13.6,5,3.67,3,1,303,51.0
1936,1936,45,90,415,367-6005,0,0,0,102.0,118,17.34,113.3,134,9.63,188.6,105,8.49,11.4,3,3.08,2,0,360,38.54
1937,1937,15,100,415,364-2166,0,1,33,218.7,104,37.18,155.0,144,13.18,99.0,117,4.46,12.1,4,3.27,1,0,369,58.09
1938,1938,37,155,408,414-4741,0,1,30,128.5,86,21.85,188.4,91,16.01,254.4,85,11.45,6.8,6,1.84,1,0,268,51.150000000000006
1939,1939,3,113,510,403-9719,0,0,0,128.7,100,21.88,227.1,67,19.3,178.1,135,8.01,9.2,4,2.48,2,1,306,51.669999999999995
1940,1940,48,123,415,371-8452,0,0,0,172.2,92,29.27,162.6,76,13.82,250.3,101,11.26,8.7,4,2.35,1,0,273,56.7
1941,1941,45,145,408,392-6239,0,0,0,199.2,124,33.86,126.0,86,10.71,289.2,135,13.01,7.6,3,2.05,1,0,348,59.629999999999995
1942,1942,24,42,415,410-5250,0,0,0,184.5,98,31.37,200.5,93,17.04,279.2,91,12.56,8.8,3,2.38,2,0,285,63.35
1943,1943,33,125,510,336-1574,0,0,0,168.6,99,28.66,175.6,107,14.93,243.3,92,10.95,10.9,7,2.94,0,0,305,57.480000000000004
1944,1944,11,131,415,406-8324,0,1,30,174.0,118,29.58,205.3,81,17.45,218.2,90,9.82,6.7,3,1.81,1,0,292,58.660000000000004
1945,1945,47,107,415,411-7110,0,0,0,230.4,65,39.17,257.4,80,21.88,107.3,88,4.83,8.5,3,2.3,1,0,236,68.17999999999999
1946,1946,14,48,408,341-9907,0,0,0,198.2,73,33.69,202.8,115,17.24,146.4,73,6.59,5.1,5,1.38,1,0,266,58.89999999999999
1947,1947,14,76,510,400-8952,0,0,0,186.1,96,31.64,211.6,100,17.99,230.6,100,10.38,8.0,4,2.16,0,0,300,62.169999999999995
1948,1948,18,128,415,333-9266,0,0,0,148.5,105,25.25,243.0,106,20.66,255.2,114,11.48,6.8,2,1.84,1,0,327,59.230000000000004
1949,1949,48,73,415,419-4894,0,0,0,157.1,109,26.71,268.8,83,22.85,181.5,91,8.17,10.0,8,2.7,0,0,291,60.43000000000001
1950,1950,43,52,415,364-9904,0,0,0,155.0,110,26.35,133.4,104,11.34,176.1,84,7.92,7.0,4,1.89,4,1,302,47.5
1951,1951,22,126,415,394-3048,1,1,26,129.3,123,21.98,176.5,114,15.0,154.5,102,6.95,9.6,7,2.59,1,0,346,46.52000000000001
1952,1952,27,124,415,352-6265,0,0,0,188.5,77,32.05,182.0,123,15.47,218.2,127,9.82,6.1,6,1.65,1,0,333,58.989999999999995
1953,1953,47,137,408,357-3187,0,0,0,208.8,120,35.5,225.3,100,19.15,221.6,130,9.97,11.1,5,3.0,0,0,355,67.62
1954,1954,28,71,510,373-8483,0,0,0,238.0,82,40.46,278.5,94,23.67,193.1,134,8.69,11.8,10,3.19,0,1,320,76.00999999999999
1955,1955,29,139,415,375-9930,0,0,0,211.1,103,35.89,206.9,108,17.59,193.9,70,8.73,5.6,4,1.51,0,0,285,63.72
1956,1956,25,107,510,352-6282,0,1,30,198.9,87,33.81,207.0,90,17.6,159.8,76,7.19,12.6,4,3.4,3,0,257,62.0
1957,1957,17,147,408,396-2945,0,0,0,212.8,79,36.18,204.1,91,17.35,156.2,113,7.03,10.2,2,2.75,1,0,285,63.31
1958,1958,39,116,510,412-3527,0,0,0,137.4,126,23.36,120.0,94,10.2,130.3,64,5.86,12.4,2,3.35,3,0,286,42.77
1959,1959,34,60,510,328-4231,0,1,31,191.8,75,32.61,267.8,135,22.76,200.5,62,9.02,12.8,3,3.46,2,0,275,67.85000000000001
1960,1960,43,38,510,413-9055,0,0,0,149.0,92,25.33,49.2,78,4.18,163.3,93,7.35,13.9,11,3.75,0,0,274,40.61
1961,1961,8,63,408,363-8755,0,0,0,117.1,118,19.91,249.6,90,21.22,162.2,84,7.3,11.1,4,3.0,3,0,296,51.42999999999999
1962,1962,32,94,415,388-8891,0,0,0,108.0,79,18.36,241.9,152,20.56,252.1,92,11.34,10.4,3,2.81,3,0,326,53.07000000000001
1963,1963,39,131,415,360-1776,0,0,0,112.8,133,19.18,199.4,116,16.95,142.7,105,6.42,10.1,5,2.73,0,0,359,45.279999999999994
1964,1964,25,158,510,411-3578,0,0,0,175.9,105,29.9,188.3,88,16.01,188.3,98,8.47,11.0,6,2.97,1,0,297,57.349999999999994
1965,1965,34,139,510,399-7268,0,0,0,236.6,109,40.22,169.9,107,14.44,212.3,118,9.55,11.1,2,3.0,1,1,336,67.21
1966,1966,29,77,415,350-1532,0,0,0,169.4,102,28.8,184.9,144,15.72,234.3,89,10.54,2.0,7,0.54,1,0,342,55.6
1967,1967,48,140,415,359-2197,0,0,0,129.6,79,22.03,246.2,99,20.93,172.1,124,7.74,9.4,10,2.54,3,0,312,53.24
1968,1968,17,72,408,407-9290,0,0,0,177.1,97,30.11,184.7,105,15.7,174.1,94,7.83,8.0,6,2.16,1,0,302,55.8
1969,1969,41,52,510,358-6672,0,1,20,133.3,63,22.66,184.1,123,15.65,272.9,107,12.28,13.5,2,3.65,1,0,295,54.24
1970,1970,45,103,510,393-4621,0,0,0,167.8,121,28.53,212.9,123,18.1,208.2,73,9.37,13.0,3,3.51,5,0,320,59.51
1971,1971,16,74,415,336-7357,0,1,32,174.6,107,29.68,310.6,115,26.4,234.7,92,10.56,9.0,4,2.43,1,0,318,69.07
1972,1972,28,124,415,351-1466,0,0,0,150.3,101,25.55,255.9,112,21.75,136.7,62,6.15,12.5,4,3.38,2,0,279,56.83
1973,1973,5,85,510,394-6668,0,1,21,283.2,110,48.14,239.7,108,20.37,149.5,80,6.73,6.3,1,1.7,5,0,299,76.94000000000001
1974,1974,17,113,408,403-2673,0,1,20,157.8,83,26.83,161.5,56,13.73,271.5,100,12.22,8.7,2,2.35,5,1,241,55.13
